depth,GR
2788.549,103.786
2788.671,96.205
2788.793,88.754
2788.915,83.443
2789.037,79.881
2789.159,77.812
2789.281,78.73
2789.403,80.094
2789.524,83.213
2789.646,87.758
2789.768,92.887
2789.89,97.238
2790.012,101.459
2790.134,103.8
2790.256,105.038
2790.378,102.386
2790.5,99.603
2790.622,96.82
2790.744,95.4
2790.865,94.952
2790.988,95.282
2791.109,97.428
2791.231,100.289
2791.353,102.434
2791.475,105.358
2791.597,107.439
2791.719,109.001
2791.841,108.749
2791.963,106.679
2792.085,104.611
2792.207,103.514
2792.329,102.678
2792.45,101.645
2792.573,98.019
2792.694,94.071
2792.816,92.325
2792.938,91.035
2793.06,95.645
2793.182,100.125
2793.304,103.632
2793.426,105.584
2793.548,103.969
2793.67,101.123
2793.792,98.535
2793.914,96.207
2794.035,94.786
2794.157,92.717
2794.279,91.814
2794.401,90.977
2794.523,91.567
2794.645,94.426
2794.767,96.442
2794.889,97.875
2795.011,97.043
2795.133,96.396
2795.255,94.004
2795.376,92.518
2795.499,91.098
2795.62,90.585
2795.742,89.942
2795.864,89.624
2795.986,89.5
2796.108,89.636
2796.23,90.485
2796.352,92.373
2796.474,93.739
2796.596,95.496
2796.718,96.346
2796.84,96.221
2796.961,95.19
2797.083,93.056
2797.205,89.756
2797.327,86.65
2797.449,84.386
2797.571,81.994
2797.693,80.832
2797.815,80.318
2797.937,80.325
2798.059,81.304
2798.181,81.763
2798.302,81.381
2798.425,80.738
2798.546,79.837
2798.668,79.065
2798.79,78.746
2798.912,79.336
2799.034,80.834
2799.156,82.397
2799.278,83.309
2799.4,84.353
2799.522,83.647
2799.644,83.004
2799.766,82.296
2799.887,81.913
2800.01,81.207
2800.131,80.176
2800.253,79.274
2800.375,78.242
2800.497,77.34
2800.619,76.57
2800.741,76.574
2800.863,76.71
2800.985,76.717
2801.107,76.399
2801.229,75.366
2801.351,74.075
2801.472,73.044
2801.594,75.839
2801.716,79.8
2801.838,83.891
2801.96,86.62
2802.082,87.404
2802.204,86.956
2802.326,85.666
2802.448,83.338
2802.57,81.399
2802.692,79.525
2802.813,77.65
2802.936,76.229
2803.057,78.506
2803.179,82.078
2803.301,85.325
2803.423,88.573
2803.545,90.395
2803.667,91.051
2803.789,91.25
2803.911,91.581
2804.033,92.429
2804.155,93.862
2804.277,94.516
2804.398,93.809
2804.52,93.685
2804.642,93.497
2804.764,95.383
2804.886,98.112
2805.008,99.87
2805.13,100.458
2805.252,101.763
2805.374,102.675
2805.496,104.174
2805.618,105.477
2805.74,106.518
2805.862,107.432
2805.983,108.087
2806.105,108.028
2806.227,106.025
2806.349,102.141
2806.471,99.228
2806.593,96.9
2806.715,95.546
2806.837,95.162
2806.959,94.909
2807.081,95.109
2807.203,94.791
2807.324,93.37
2807.446,91.821
2807.568,91.372
2807.69,91.639
2807.812,92.033
2807.934,92.882
2808.056,93.861
2808.178,94.905
2808.3,96.207
2808.422,96.992
2808.544,95.311
2808.666,89.806
2808.788,84.755
2808.909,81.779
2809.031,81.331
2809.153,85.033
2809.275,89.123
2809.397,93.992
2809.519,96.008
2809.641,96.598
2809.763,96.606
2809.885,96.351
2810.007,96.228
2810.129,97.4
2810.25,99.482
2810.372,100.915
2810.494,101.568
2810.616,100.472
2810.738,94.449
2810.86,91.341
2810.982,86.293
2811.104,84.482
2811.226,81.96
2811.348,80.475
2811.47,79.248
2811.592,78.735
2811.713,80.751
2811.835,84.26
2811.957,86.275
2812.079,88.031
2812.201,88.418
2812.323,89.136
2812.445,89.402
2812.567,89.603
2812.689,89.933
2812.811,90.653
2812.933,91.177
2813.055,90.211
2813.177,88.336
2813.298,86.915
2813.42,85.172
2813.542,84.529
2813.664,83.757
2813.786,83.309
2813.908,82.992
2814.03,82.609
2814.152,82.162
2814.274,82.167
2814.396,81.006
2814.518,79.067
2814.64,77.648
2814.761,77.393
2814.883,77.79
2815.005,78.508
2815.127,79.616
2815.249,80.141
2815.371,79.63
2815.493,79.245
2815.615,77.63
2815.737,75.369
2815.859,74.013
2815.981,73.499
2816.103,73.57
2816.224,74.809
2816.346,76.696
2816.468,78.126
2816.59,79.688
2816.712,81.835
2816.834,82.748
2816.956,83.338
2817.078,82.955
2817.2,82.053
2817.322,80.828
2817.444,79.279
2817.565,78.441
2817.688,77.799
2817.809,77.805
2817.931,78.719
2818.053,81.318
2818.175,84.241
2818.297,84.701
2818.419,83.475
2818.541,81.925
2818.663,80.636
2818.785,80.381
2818.907,80.971
2819.029,83.246
2819.15,84.938
2819.272,85.721
2819.394,85.728
2819.516,85.863
2819.638,85.741
2819.76,85.487
2819.882,84.587
2820.004,83.943
2820.126,83.108
2820.248,82.789
2820.37,82.73
2820.492,82.736
2820.614,82.807
2820.735,83.007
2820.857,83.661
2820.979,84.835
2821.101,86.528
2821.223,87.764
2821.345,89.457
2821.467,90.824
2821.589,91.671
2821.711,92.197
2821.833,91.101
2821.955,90.458
2822.076,89.623
2822.198,89.304
2822.32,89.244
2822.442,89.251
2822.564,88.804
2822.686,87.383
2822.808,84.861
2822.93,81.691
2823.052,80.205
2823.174,78.786
2823.296,77.494
2823.417,74.839
2823.54,70.323
2823.661,66.297
2823.783,58.784
2823.905,52.891
2824.027,50.758
2824.149,54.33
2824.271,61.855
2824.393,73.919
2824.515,83.001
2824.637,89.165
2824.759,93.515
2824.881,94.753
2825.002,94.11
2825.125,92.885
2825.246,92.048
2825.368,91.795
2825.49,91.867
2825.612,92.196
2825.734,92.332
2825.856,91.172
2825.978,89.946
2826.1,89.303
2826.222,88.402
2826.344,88.018
2826.466,87.895
2826.587,88.614
2826.709,90.63
2826.831,93.034
2826.953,95.245
2827.075,95.899
2827.197,95.581
2827.319,95.068
2827.441,94.686
2827.563,94.563
2827.685,94.375
2827.807,94.317
2827.928,94.126
2828.051,93.226
2828.172,92.388
2828.294,91.292
2828.416,90.586
2828.538,90.072
2828.66,89.884
2828.782,90.41
2828.904,91.064
2829.026,91.912
2829.148,92.371
2829.27,89.59
2829.392,87.652
2829.513,85.519
2829.635,84.488
2829.757,83.327
2829.879,81.842
2830.001,79.968
2830.123,77.317
2830.245,75.572
2830.367,76.682
2830.489,78.502
2830.611,80.127
2830.733,82.143
2830.854,83.836
2830.977,84.488
2831.098,83.718
2831.22,82.556
2831.342,80.423
2831.464,78.744
2831.586,77.778
2831.708,77.525
2831.829,78.698
2831.951,80.455
2832.072,82.6
2832.194,83.966
2832.315,85.594
2832.436,86.054
2832.558,86.189
2832.679,86.195
2832.8,86.006
2832.922,84.782
2833.043,82.389
2833.165,80.126
2833.286,78.123
2833.407,77.286
2833.529,77.032
2833.65,76.974
2833.771,77.627
2833.893,81.006
2834.014,84.382
2834.135,88.667
2834.257,90.486
2834.378,91.077
2834.5,91.147
2834.621,91.154
2834.742,91.03
2834.864,90.842
2834.985,88.255
2835.106,84.696
2835.228,82.173
2835.349,80.753
2835.47,80.24
2835.592,80.961
2835.713,83.171
2835.835,84.407
2835.956,84.479
2836.077,83.512
2836.199,82.74
2836.32,82.293
2836.441,82.235
2836.563,82.305
2836.684,82.635
2836.806,82.577
2836.927,81.677
2837.048,81.228
2837.17,80.78
2837.291,80.656
2837.412,80.663
2837.534,80.862
2837.655,81.453
2837.777,82.691
2837.898,83.864
2838.019,84.647
2838.141,84.718
2838.262,83.946
2838.383,83.109
2838.505,82.079
2838.626,81.5
2838.748,81.312
2838.869,79.314
2838.99,78.148
2839.112,73.292
2839.233,70.058
2839.354,67.925
2839.476,66.7
2839.597,65.734
2839.719,64.897
2839.84,64.255
2839.961,63.678
2840.083,62.646
2840.204,61.616
2840.325,62.011
2840.447,63.638
2840.568,65.005
2840.689,65.789
2840.811,65.989
2840.932,66.838
2841.053,68.14
2841.175,70.091
2841.296,72.041
2841.418,73.928
2841.539,74.646
2841.66,74.457
2841.782,73.428
2841.903,72.72
2842.024,72.272
2842.146,72.862
2842.267,75.202
2842.389,78.774
2842.51,81.825
2842.631,83.905
2842.753,85.143
2842.874,85.472
2842.995,84.64
2843.117,83.735
2843.238,80.76
2843.36,77.59
2843.481,75.327
2843.602,73.712
2843.724,73.135
2843.845,73.401
2843.966,74.834
2844.088,75.422
2844.209,75.882
2844.331,76.018
2844.452,76.736
2844.573,77.522
2844.695,77.916
2844.816,77.856
2844.938,76.501
2845.059,75.407
2845.18,75.087
2845.302,78.077
2845.423,80.221
2845.544,81.911
2845.666,84.057
2845.787,85.943
2845.908,86.986
2846.03,87.122
2846.151,86.414
2846.272,85.384
2846.393,84.936
2846.513,84.489
2846.634,84.429
2846.754,84.63
2846.875,84.056
2846.995,83.734
2847.115,83.028
2847.236,82.905
2847.356,82.78
2847.477,82.981
2847.597,83.764
2847.717,85.716
2847.838,86.953
2847.958,87.671
2848.079,87.548
2848.199,86.258
2848.319,83.478
2848.44,80.957
2848.56,79.73
2848.681,78.181
2848.801,76.311
2848.921,76.378
2849.042,76.773
2849.162,77.427
2849.282,77.822
2849.403,78.346
2849.523,77.575
2849.644,75.767
2849.764,73.958
2849.885,72.991
2850.005,73.517
2850.125,74.624
2850.246,76.186
2850.366,75.608
2850.487,73.217
2850.607,71.862
2850.727,70.571
2850.848,70.06
2850.968,70.454
2851.089,71.238
2851.209,72.347
2851.329,73.453
2851.45,74.95
2851.57,78.133
2851.691,79.887
2851.811,81.708
2851.931,82.039
2852.052,80.815
2852.172,80.043
2852.293,79.464
2852.413,79.406
2852.533,80.061
2852.654,80.26
2852.774,80.591
2852.895,80.662
2853.015,80.28
2853.135,79.637
2853.256,78.737
2853.376,78.223
2853.497,77.905
2853.617,78.235
2853.738,79.15
2853.858,79.673
2853.978,80.457
2854.099,80.722
2854.219,80.729
2854.34,80.021
2854.46,78.797
2854.58,77.96
2854.701,77.707
2854.821,77.648
2854.942,77.459
2855.062,77.465
2855.182,77.471
2855.303,77.867
2855.423,78.586
2855.543,79.369
2855.664,80.996
2855.784,82.038
2855.905,83.017
2856.025,81.859
2856.146,80.047
2856.266,76.361
2856.386,74.228
2856.507,72.678
2856.627,71.97
2856.748,72.041
2856.868,72.048
2856.989,69.462
2857.109,67.005
2857.229,63.707
2857.35,62.48
2857.47,60.932
2857.59,60.613
2857.711,60.814
2857.831,62.57
2857.952,64.585
2858.072,66.148
2858.192,67.384
2858.313,68.753
2858.433,69.535
2858.554,69.866
2858.674,70.196
2858.794,71.63
2858.915,72.086
2859.035,72.222
2859.156,71.904
2859.276,71.716
2859.396,72.37
2859.517,73.413
2859.637,74.521
2859.758,74.851
2859.878,74.469
2859.999,73.372
2860.119,71.888
2860.239,70.598
2860.36,69.826
2860.48,69.638
2860.601,70.616
2860.721,72.763
2860.84,74.128
2860.959,76.014
2861.079,76.926
2861.198,78.23
2861.317,79.207
2861.437,80.834
2861.556,82.266
2861.675,83.308
2861.794,82.991
2861.914,82.089
2862.033,81.062
2862.152,81.453
2862.271,82.95
2862.391,83.344
2862.51,81.666
2862.629,78.561
2862.749,76.234
2862.868,75.462
2862.987,75.599
2863.106,76.576
2863.226,78.204
2863.345,78.856
2863.464,77.05
2863.583,75.175
2863.703,74.338
2863.822,73.372
2863.941,73.119
2864.06,73.579
2864.18,74.688
2864.299,75.925
2864.418,76.578
2864.537,76.909
2864.657,76.979
2864.776,77.635
2864.895,78.482
2865.014,79.136
2865.134,77.912
2865.253,77.076
2865.372,76.827
2865.491,78.062
2865.611,79.945
2865.73,81.311
2865.849,82.16
2865.969,82.619
2866.088,79.968
2866.207,75.828
2866.326,73.306
2866.446,70.396
2866.565,68.522
2866.684,66.844
2866.803,65.424
2866.923,64.2
2867.042,63.364
2867.161,62.98
2867.281,66.488
2867.4,68.76
2867.519,70.969
2867.638,73.502
2867.758,73.768
2867.877,71.896
2867.996,71.058
2868.115,70.287
2868.235,69.84
2868.354,66.675
2868.473,65.704
2868.593,63.572
2868.712,62.541
2868.831,61.964
2868.95,65.6
2869.07,70.401
2869.189,74.294
2869.308,77.282
2869.427,79.037
2869.547,77.034
2869.666,71.662
2869.785,65.512
2869.904,61.889
2870.024,59.692
2870.143,59.05
2870.262,60.482
2870.381,65.154
2870.501,70.473
2870.62,75.34
2870.739,77.354
2870.858,76.908
2870.978,76.394
2871.097,74.847
2871.216,73.62
2871.335,72.784
2871.455,71.56
2871.574,71.176
2871.693,70.794
2871.813,70.605
2871.932,70.611
2872.051,71.136
2872.17,71.921
2872.29,72.703
2872.409,73.292
2872.528,73.557
2872.647,72.527
2872.767,70.914
2872.886,69.948
2873.005,69.24
2873.125,68.34
2873.244,67.828
2873.363,67.575
2873.482,67.579
2873.602,67.456
2873.721,66.168
2873.84,65.46
2873.959,64.753
2874.079,64.566
2874.198,64.441
2874.317,64.448
2874.436,64.455
2874.556,66.922
2874.675,69.714
2874.794,72.118
2874.913,73.031
2875.033,72.454
2875.151,71.229
2875.269,70.199
2875.387,71.306
2875.505,74.228
2875.623,77.345
2875.741,80.007
2875.859,81.763
2875.977,82.481
2876.095,79.896
2876.213,77.247
2876.331,75.631
2876.449,73.241
2876.567,72.08
2876.685,71.437
2876.803,72.546
2876.921,75.081
2877.039,76.641
2877.157,78.138
2877.275,79.374
2877.393,79.9
2877.511,78.867
2877.629,76.799
2877.747,74.732
2877.865,72.794
2877.983,71.311
2878.101,70.02
2878.219,72.165
2878.337,77.743
2878.455,83.062
2878.573,88.189
2878.691,90.98
2878.809,93.06
2878.927,94.426
2879.045,94.37
2879.163,94.049
2879.281,92.306
2879.399,90.239
2879.517,87.912
2879.635,84.937
2879.753,81.12
2879.871,76.883
2879.989,75.014
2880.107,74.763
2880.225,76.779
2880.343,79.833
2880.461,82.367
2880.579,84.643
2880.697,86.724
2880.815,88.091
2880.933,89.59
2881.051,90.699
2881.169,87.794
2881.287,81.39
2881.405,75.57
2881.523,72.794
2881.641,71.312
2881.759,73.91
2881.877,77.934
2881.995,82.285
2882.113,84.752
2882.231,87.611
2882.349,90.406
2882.467,93.006
2882.585,93.984
2882.703,94.382
2882.821,92.643
2882.939,90.191
2883.057,88.644
2883.175,86.968
2883.293,84.516
2883.411,82.322
2883.529,80.128
2883.647,77.415
2883.765,74.832
2883.883,72.833
2884.001,71.87
2884.119,71.684
2884.238,73.312
2884.355,74.745
2884.473,74.757
2884.592,74.765
2884.709,74.771
2884.827,75.429
2884.946,77.187
2885.063,78.749
2885.182,79.858
2885.3,79.413
2885.417,78.647
2885.536,78.589
2885.654,80.477
2885.771,81.975
2885.89,83.471
2886.008,85.23
2886.125,85.821
2886.244,84.988
2886.362,83.314
2886.48,82.154
2886.598,81.062
2886.716,80.424
2886.834,79.136
2886.952,76.943
2887.07,75.008
2887.188,73.721
2887.306,73.406
2887.424,72.96
2887.542,72.449
2887.66,70.322
2887.778,68.581
2887.896,66.517
2888.014,65.035
2888.132,65.561
2888.25,72.89
2888.368,78.857
2888.486,83.66
2888.604,86.971
2888.722,89.053
2888.84,89.062
2888.958,87.778
2889.076,86.619
2889.194,85.72
2889.311,84.82
2889.427,83.599
2889.544,82.897
2889.661,83.492
2889.777,83.494
2889.894,83.697
2890.011,83.771
2890.127,81.772
2890.244,79.123
2890.361,76.218
2890.478,74.801
2890.594,74.162
2890.711,73.845
2890.828,73.272
2890.944,72.503
2891.061,71.022
2891.178,69.347
2891.294,67.67
2891.411,66.901
2891.528,67.945
2891.645,69.186
2891.761,69.387
2891.878,69.203
2891.995,68.433
2892.111,67.793
2892.228,68.19
2892.345,71.18
2892.461,74.038
2892.578,77.028
2892.695,78.72
2892.811,79.764
2892.928,80.357
2893.045,80.559
2893.161,80.568
2893.278,79.865
2893.395,78.641
2893.511,76.965
2893.628,75.162
2893.745,74.457
2893.862,73.881
2893.978,72.788
2894.095,70.141
2894.212,68.207
2894.328,66.984
2894.445,66.085
2894.562,65.316
2894.678,64.676
2894.795,64.037
2894.912,63.851
2895.029,64.442
2895.145,67.561
2895.262,71.197
2895.379,76.066
2895.495,79.444
2895.612,81.98
2895.729,83.412
2895.845,84.005
2895.962,84.273
2896.079,84.41
2896.196,85.327
2896.312,86.436
2896.429,87.351
2896.546,87.748
2896.662,85.101
2896.779,81.677
2896.896,79.546
2897.012,77.998
2897.129,76.905
2897.246,76.719
2897.363,76.859
2897.479,76.802
2897.596,76.617
2897.713,76.625
2897.829,77.475
2897.946,78.261
2898.063,78.27
2898.179,76.79
2898.296,75.954
2898.413,74.216
2898.53,73.444
2898.646,72.158
2898.763,71.064
2898.88,70.295
2898.996,69.655
2899.113,72.127
2899.23,74.532
2899.346,76.355
2899.463,78.178
2899.58,79.548
2899.696,80.269
2899.813,80.665
2899.93,81.258
2900.046,83.21
2900.163,86.134
2900.28,89.19
2900.396,91.141
2900.513,92.51
2900.63,93.49
2900.747,93.823
2900.863,92.147
2900.98,89.047
2901.097,86.787
2901.213,84.98
2901.33,84.599
2901.447,88.432
2901.563,91.162
2901.68,94.153
2901.797,95.98
2901.914,96.176
2902.03,95.603
2902.147,94.444
2902.264,93.222
2902.38,91.871
2902.497,91.165
2902.614,90.526
2902.73,90.275
2902.847,90.348
2902.964,91.071
2903.081,91.468
2903.197,89.667
2903.313,89.281
2903.429,84.818
2903.545,78.866
2903.661,74.402
2903.777,72.013
2903.893,71.569
2904.009,72.872
2904.125,76.251
2904.24,79.241
2904.356,82.359
2904.472,87.358
2904.588,91.254
2904.704,94.373
2904.82,95.034
2904.936,93.548
2905.052,90.447
2905.167,85.076
2905.283,72.382
2905.399,64.032
2905.515,58.077
2905.631,52.319
2905.747,49.282
2905.863,47.799
2905.979,46.576
2906.095,45.807
2906.211,44.653
2906.327,44.528
2906.443,44.342
2906.558,44.35
2906.674,44.943
2906.79,45.469
2906.906,47.81
2907.022,50.152
2907.138,51.585
2907.254,52.372
2907.37,53.223
2907.486,54.009
2907.602,55.185
2907.718,57.332
2907.833,59.673
2907.949,63.053
2908.065,64.939
2908.181,66.05
2908.297,66.901
2908.413,67.558
2908.529,68.604
2908.645,70.621
2908.76,73.481
2908.876,76.925
2908.992,79.46
2909.108,81.089
2909.224,81.94
2909.34,78.385
2909.456,73.92
2909.572,69.133
2909.688,65.902
2909.804,63.901
2909.92,63.001
2910.035,62.621
2910.151,66.066
2910.267,69.703
2910.383,74.443
2910.499,78.274
2910.615,81.005
2910.731,83.024
2910.847,83.811
2910.963,81.751
2911.079,80.78
2911.195,74.242
2911.31,65.955
2911.426,59.352
2911.542,54.629
2911.658,50.49
2911.774,48.295
2911.89,46.942
2912.006,47.858
2912.122,49.747
2912.238,50.987
2912.354,51.773
2912.469,52.623
2912.585,54.9
2912.701,57.76
2912.817,61.009
2912.933,64.324
2913.049,67.378
2913.165,69.72
2913.281,71.544
2913.397,73.952
2913.512,76.359
2913.628,78.053
2913.744,79.486
2913.86,79.693
2913.976,76.78
2914.092,69.27
2914.208,62.473
2914.324,55.286
2914.44,49.203
2914.556,46.617
2914.672,44.682
2914.787,45.792
2914.903,49.625
2915.019,52.356
2915.135,53.725
2915.251,54.252
2915.367,53.679
2915.483,53.231
2915.599,52.917
2915.715,55.064
2915.831,58.573
2915.947,62.537
2916.062,65.72
2916.178,70.526
2916.294,74.814
2916.41,77.09
2916.526,78.07
2916.642,77.171
2916.758,72.512
2916.874,67.855
2916.99,63.324
2917.105,56.592
2917.22,53.293
2917.336,49.477
2917.451,47.736
2917.566,48.717
2917.681,51.058
2917.796,52.299
2917.911,53.798
2918.026,58.344
2918.141,61.659
2918.256,64.456
2918.371,66.408
2918.486,67.583
2918.601,67.338
2918.716,67.082
2918.832,64.043
2918.947,60.552
2919.062,56.671
2919.177,52.336
2919.292,49.038
2919.407,46.907
2919.522,45.943
2919.637,45.952
2919.752,45.7
2919.867,45.644
2919.982,45.588
2920.097,45.92
2920.212,47.421
2920.327,50.671
2920.442,55.023
2920.557,57.882
2920.673,61.198
2920.788,63.539
2920.903,65.688
2921.018,66.864
2921.133,67.779
2921.248,68.435
2921.363,70.325
2921.478,72.668
2921.593,74.427
2921.708,75.732
2921.823,76.452
2921.938,76.915
2922.053,76.988
2922.168,76.868
2922.283,76.811
2922.398,76.626
2922.514,76.244
2922.629,75.41
2922.744,71.139
2922.859,66.545
2922.974,62.924
2923.089,59.949
2923.204,57.429
2923.319,55.169
2923.434,54.334
2923.549,56.094
2923.664,59.668
2923.779,62.398
2923.894,64.222
2924.01,63.453
2924.125,60.027
2924.24,57.96
2924.355,55.116
2924.47,53.309
2924.585,51.826
2924.7,51.639
2924.815,54.047
2924.93,57.751
2925.045,60.871
2925.16,63.602
2925.275,66.919
2925.39,68.352
2925.505,69.657
2925.62,70.25
2925.735,70.389
2925.851,69.813
2925.966,69.11
2926.081,68.405
2926.196,68.154
2926.311,67.772
2926.425,65.771
2926.538,64.677
2926.652,64.168
2926.766,63.98
2926.88,63.86
2926.994,63.804
2927.107,63.942
2927.221,63.95
2927.335,64.153
2927.449,64.552
2927.563,64.559
2927.677,64.373
2927.791,63.473
2927.904,62.511
2928.018,61.675
2928.132,60.516
2928.246,57.024
2928.36,54.762
2928.473,54.123
2928.587,56.4
2928.701,61.596
2928.815,66.662
2928.929,71.664
2929.042,74.46
2929.156,76.608
2929.27,78.109
2929.384,77.599
2929.498,75.404
2929.612,73.531
2929.725,72.695
2929.839,71.862
2929.953,71.158
2930.067,70.712
2930.181,70.33
2930.294,69.367
2930.408,67.949
2930.522,65.429
2930.636,63.426
2930.75,61.555
2930.864,60.849
2930.977,60.08
2931.091,59.829
2931.205,59.513
2931.319,59.328
2931.433,59.205
2931.546,59.864
2931.66,60.844
2931.774,61.438
2931.888,61.705
2932.002,61.647
2932.116,61.463
2932.229,62.573
2932.343,66.666
2932.457,69.789
2932.571,71.676
2932.685,73.696
2932.799,75.066
2932.912,74.62
2933.026,72.877
2933.14,71.07
2933.254,69.524
2933.368,68.818
2933.481,69.022
2933.595,70.069
2933.709,70.725
2933.823,71.64
2933.937,73.078
2934.051,73.929
2934.164,74.781
2934.278,75.631
2934.392,76.288
2934.506,77.008
2934.62,77.147
2934.733,75.798
2934.847,75.023
2934.961,71.402
2935.075,69.075
2935.189,67.074
2935.302,65.655
2935.417,65.015
2935.53,64.763
2935.644,65.421
2935.758,67.829
2935.872,72.183
2935.986,76.213
2936.099,78.685
2936.213,80.575
2936.327,81.231
2936.441,81.239
2936.555,78.265
2936.668,75.679
2936.782,72.381
2936.896,69.794
2937.01,67.209
2937.124,65.012
2937.238,62.752
2937.351,60.944
2937.465,59.59
2937.579,57.784
2937.693,56.948
2937.807,56.503
2937.92,56.057
2938.034,56.325
2938.148,56.203
2938.262,56.864
2938.376,57.971
2938.49,60.964
2938.603,62.917
2938.717,64.936
2938.831,65.529
2938.945,65.147
2939.059,63.797
2939.172,62.311
2939.286,59.596
2939.4,56.945
2939.514,53.97
2939.628,50.801
2939.741,48.993
2939.855,48.03
2939.969,47.712
2940.083,47.333
2940.197,47.277
2940.311,47.543
2940.425,49.108
2940.538,51.322
2940.652,53.212
2940.766,55.296
2940.88,57.704
2940.994,60.503
2941.107,62.066
2941.221,64.735
2941.335,66.82
2941.449,69.031
2941.563,72.089
2941.677,74.497
2941.79,76.451
2941.904,77.367
2942.018,74.068
2942.132,64.997
2942.246,57.351
2942.359,50.874
2942.473,47.055
2942.587,42.783
2942.701,39.549
2942.815,40.011
2942.928,43.781
2943.042,47.876
2943.156,52.815
2943.27,57.038
2943.384,63.729
2943.498,68.211
2943.611,73.798
2943.725,76.92
2943.839,78.81
2943.953,79.402
2944.067,78.956
2944.18,77.021
2944.294,75.99
2944.408,75.22
2944.522,75.163
2944.635,77.313
2944.747,80.499
2944.86,83.817
2944.972,86.678
2945.085,89.022
2945.198,88.774
2945.31,86.449
2945.423,84.317
2945.535,83.218
2945.648,81.024
2945.76,80.966
2945.873,82.336
2945.986,82.022
2946.098,77.878
2946.211,73.412
2946.323,69.592
2946.436,66.681
2946.549,64.744
2946.661,63.908
2946.774,63.657
2946.886,63.211
2946.999,62.701
2947.111,61.933
2947.224,61.294
2947.337,60.847
2947.449,60.661
2947.562,62.031
2947.674,65.283
2947.787,67.627
2947.899,68.283
2948.012,67.449
2948.125,66.808
2948.237,71.487
2948.35,76.555
2948.462,81.301
2948.575,84.877
2948.688,87.285
2948.8,85.153
2948.913,80.88
2949.025,76.023
2949.138,70.648
2949.25,66.568
2949.363,64.501
2949.476,65.354
2949.588,69.255
2949.701,73.09
2949.813,75.434
2949.926,77.389
2950.039,78.37
2950.151,78.897
2950.264,78.909
2950.376,79.177
2950.489,80.676
2950.602,81.397
2950.714,82.056
2950.827,82.517
2950.939,80.195
2951.052,78.9
2951.165,74.369
2951.277,69.64
2951.39,64.589
2951.502,62.003
2951.615,60.001
2951.728,58.711
2951.84,57.942
2951.953,57.432
2952.065,57.504
2952.178,59.396
2952.29,62.971
2952.403,67.584
2952.516,72.59
2952.628,75.648
2952.741,77.861
2952.853,77.611
2952.966,73.792
2953.078,70.555
2953.191,67.19
2953.304,65.317
2953.416,71.362
2953.529,75.262
2953.64,79.616
2953.752,83.582
2953.864,85.601
2953.975,86.584
2954.087,87.825
2954.198,89.587
2954.31,91.087
2954.422,92.068
2954.533,93.698
2954.645,94.874
2954.757,95.532
2954.868,93.988
2954.98,92.436
2955.092,88.357
2955.203,84.018
2955.315,75.786
2955.426,67.36
2955.538,58.743
2955.65,58.748
2955.761,67.125
2955.873,75.763
2955.984,96.729
2956.096,104.394
2956.208,108.362
2956.319,110.315
2956.431,111.427
2956.542,111.89
2956.654,112.158
2956.766,111.582
2956.877,109.515
2956.989,107.32
2957.101,106.482
2957.212,105.065
2957.324,103.774
2957.436,100.968
2957.547,96.914
2957.659,91.083
2957.771,83.305
2957.882,74.165
2957.994,65.999
